method,n,elapsed_median,elapsed_mean,elapsed_error
contiguous_access,100,3.64129955414682626724e-05,4.10336603332931774122e-05,9.15868912884004622566e-06
contiguous_access,500,0.00432050100062042474747,0.0043178753306468324949,8.87640294564386505899e-05
contiguous_access,1000,0.0517110829969169571996,0.0516653176697824748076,7.21803720178117690087e-05
contiguous_access,1500,0.182172051994712091982,0.182210250665472500708,0.00136322902603116581123
contiguous_access,2000,0.425577187997987493873,0.424956298666074872017,0.00124863521767067911679
contiguous_access,2500,0.819646263000322505832,0.818711479339981451631,0.00293633689987291826226
contiguous_access,3000,1.41229815600672736764,1.41301277867266139587,0.00636092885685975422544
contiguous_access,3500,2.37108300899853929877,2.37144257233012467623,0.00203668343669616974667
contiguous_access,4000,3.88149340299423784018,3.89449961866193916649,0.0259344531022930105402
contiguous_access,4500,6.81624215100600849837,6.82524006866636501201,0.0186098623035235166689
contiguous_access,5000,10.7869002750085201114,10.7744132473308127373,0.046395220109764261085
