method,n,block_size,elapsed_median,elapsed_mean,elapsed_error
cholesky_blocked_tile_kernels,1000,1,0.488722209003753960133,0.487997662601992510112,0.00174138515240141356251
cholesky_blocked_tile_kernels,1000,2,0.197137946001021191478,0.197621753398561861292,0.00125928703185950634572
cholesky_blocked_tile_kernels,1000,3,0.147365420009009540081,0.147453140607103710957,0.000198543625324700521734
cholesky_blocked_tile_kernels,1000,4,0.132108098012395203114,0.132023230800405150243,0.000633387583421763170066
cholesky_blocked_tile_kernels,1000,5,0.123571804986568167806,0.123513671389082452245,0.0003736982975084050633
cholesky_blocked_tile_kernels,1000,6,0.119850876013515517116,0.120040093007264661584,0.00049639428628848948806
cholesky_blocked_tile_kernels,1000,7,0.118837073008762672544,0.119171004602685565166,0.000470197106128005741076
cholesky_blocked_tile_kernels,1000,8,0.113480448984773829579,0.113576347188791254572,0.000400916231212175458269
cholesky_blocked_tile_kernels,1000,9,0.112582001020200550556,0.11258895399514586011,0.000358999077712665061717
cholesky_blocked_tile_kernels,1000,10,0.109701396984746679664,0.109710670798085635491,0.000147013747517363312957
cholesky_blocked_tile_kernels,1000,11,0.109371261001797392964,0.109334147203480822053,0.000227614361243204355815
cholesky_blocked_tile_kernels,1000,12,0.107641457987483590841,0.107768257195129987802,0.00025127131387365673424
cholesky_blocked_tile_kernels,1000,13,0.106945787993026897311,0.106776037201052526049,0.000700878570916722799453
cholesky_blocked_tile_kernels,1000,14,0.106269089999841526151,0.106121626996900891848,0.000771628656159854212776
cholesky_blocked_tile_kernels,1000,15,0.110168499988503754139,0.110271579603431743588,0.000516075008346529692967
cholesky_blocked_tile_kernels,1000,16,0.10777870699530467391,0.107581530790776008777,0.000354763658366167211524
cholesky_blocked_tile_kernels,1000,17,0.107135873986408114433,0.106904993188800284676,0.000464908832271669701219
cholesky_blocked_tile_kernels,1000,18,0.105849293002393096685,0.105922958208248013667,0.000206770821753231434301
cholesky_blocked_tile_kernels,1000,19,0.105487297987565398216,0.1054112379904836444,0.000297417442200710959756
cholesky_blocked_tile_kernels,1000,20,0.104242203000467270613,0.104206866794265801124,0.000326351004992556830223
cholesky_blocked_tile_kernels,1000,21,0.103519934986252337694,0.103640069998800751772,0.000366968406028692886636
cholesky_blocked_tile_kernels,1000,22,0.103287692007143050432,0.103280560794519263301,0.000230411314925076576637
cholesky_blocked_tile_kernels,1000,23,0.102623745013261213899,0.102408184803789478745,0.000444738046003448469958
cholesky_blocked_tile_kernels,1000,24,0.101967977010644972324,0.101946821407182142138,0.000367598886221908805264
cholesky_blocked_tile_kernels,1000,25,0.101378607010701671243,0.101320916792610654644,0.000284776328190121928198
cholesky_blocked_tile_kernels,1000,26,0.100874096009647473693,0.100940143008483571019,0.000280379357970950496282
cholesky_blocked_tile_kernels,1000,27,0.100663813005667179823,0.100666354200802748986,0.000374997225895153617464
cholesky_blocked_tile_kernels,1000,28,0.10081558499950915575,0.10061122640036046505,0.000360465777648657299988
cholesky_blocked_tile_kernels,1000,29,0.101322714006528258324,0.101219139405293395706,0.000313961187982218195743
cholesky_blocked_tile_kernels,1000,30,0.101990445982664823532,0.101999022800009692125,0.00043060442628491287214
cholesky_blocked_tile_kernels,1000,31,0.103126229980261996388,0.103041916986694556679,0.00048832309034737805039
cholesky_blocked_tile_kernels,1000,32,0.103200851008296012878,0.102975235006306314878,0.000399113848427728827844
