method,n,block_size,elapsed_median,elapsed_mean,elapsed_error
cholesky_blocked_tile_kernels,1000,1,0.4887222090037539,0.4879976626019924,0.0019469277878891805
cholesky_blocked_tile_kernels,1000,2,0.1971379460010211,0.1976217533985618,0.0014079257032108816
cholesky_blocked_tile_kernels,1000,3,0.1473654200090095,0.14745314060710366,0.00022197852136264913
cholesky_blocked_tile_kernels,1000,4,0.1321080980123952,0.13202323080040507,0.0007081488463176742
cholesky_blocked_tile_kernels,1000,5,0.1235718049865681,0.1235136713890824,0.000417807398152352
cholesky_blocked_tile_kernels,1000,6,0.1198508760135155,0.12004009300726462,0.0005549856838917672
cholesky_blocked_tile_kernels,1000,7,0.1188370730087626,0.11917100460268552,0.0005256963460629551
cholesky_blocked_tile_kernels,1000,8,0.1134804489847738,0.11357634718879121,0.0004482379731367235
cholesky_blocked_tile_kernels,1000,9,0.1125820010202005,0.11258895399514576,0.000401373170812626
cholesky_blocked_tile_kernels,1000,10,0.1097013969847466,0.10971067079808558,0.00016436636653790752
cholesky_blocked_tile_kernels,1000,11,0.1093712610017973,0.10933414720348075,0.00025448059219751977
cholesky_blocked_tile_kernels,1000,12,0.1076414579874835,0.10776825719512992,0.0002809298693085896
cholesky_blocked_tile_kernels,1000,13,0.1069457879930268,0.10677603720105248,0.0007836060642713261
cholesky_blocked_tile_kernels,1000,14,0.1062690899998415,0.10612162699690086,0.0008627070642801187
cholesky_blocked_tile_kernels,1000,15,0.1101684999885037,0.11027157960343167,0.0005769894000758022
cholesky_blocked_tile_kernels,1000,16,0.1077787069953046,0.10758153079077597,0.0003966378280266224
cholesky_blocked_tile_kernels,1000,17,0.1071358739864081,0.10690499318880024,0.0005197838761497453
cholesky_blocked_tile_kernels,1000,18,0.105849293002393,0.10592295820824797,0.00023117680660187105
cholesky_blocked_tile_kernels,1000,19,0.1054872979875653,0.10541123799048358,0.00033252280922743867
cholesky_blocked_tile_kernels,1000,20,0.1042422030004672,0.10420686679426576,0.0003648715158443844
cholesky_blocked_tile_kernels,1000,21,0.1035199349862523,0.10364006999880071,0.00041028315073744727
cholesky_blocked_tile_kernels,1000,22,0.103287692007143,0.1032805607945192,0.00025760768147879725
cholesky_blocked_tile_kernels,1000,23,0.1026237450132612,0.10240818480378944,0.0004972322515220869
cholesky_blocked_tile_kernels,1000,24,0.1019679770106449,0.1019468214071821,0.0004109880490227125
cholesky_blocked_tile_kernels,1000,25,0.1013786070107016,0.1013209167926106,0.0003183896141079448
cholesky_blocked_tile_kernels,1000,26,0.1008740960096474,0.10094014300848353,0.00031347365195539005
cholesky_blocked_tile_kernels,1000,27,0.1006638130056671,0.10066635420080268,0.0004192596442377096
cholesky_blocked_tile_kernels,1000,28,0.1008155849995091,0.1006112264003604,0.00040301299119237455
cholesky_blocked_tile_kernels,1000,29,0.1013227140065282,0.10121913940529334,0.00035101927931242155
cholesky_blocked_tile_kernels,1000,30,0.1019904459826648,0.10199902280000965,0.00048143038429266955
cholesky_blocked_tile_kernels,1000,31,0.1031262299802619,0.10304191698669449,0.0005459618124997608
cholesky_blocked_tile_kernels,1000,32,0.103200851008296,0.10297523500630627,0.0004462228479229878
cholesky_blocked_tile_kernels,1000,33,0.1036983090161811,0.10427003760123621,0.0014115073607928114
cholesky_blocked_tile_kernels,1000,34,0.1039921010087709,0.10385235119611018,0.0004883729130359853
cholesky_blocked_tile_kernels,1000,35,0.1048417010169941,0.10474300061468962,0.0002082168465910372
cholesky_blocked_tile_kernels,1000,36,0.1051922589831519,0.10507165280287148,0.0004163578589529564
cholesky_blocked_tile_kernels,1000,37,0.1060150569828692,0.10610118079930538,0.00048708199922467993
cholesky_blocked_tile_kernels,1000,38,0.1078809860046021,0.10776536861085328,0.00033046051027401296
cholesky_blocked_tile_kernels,1000,39,0.1094957080204039,0.10932174181216392,0.0005386457702259815
cholesky_blocked_tile_kernels,1000,40,0.1100144550146069,0.10997968099545682,0.00040479248035413495
cholesky_blocked_tile_kernels,1000,41,0.1110431279812473,0.11100508798845107,0.000264133424086245
