method,n,block_size,elapsed_median,elapsed_mean,elapsed_error
cholesky_blocked_tile_kernels_unrolled,2000,1,3.89504194102482870221,3.88934153030277229846,0.0188726832252239205834
cholesky_blocked_tile_kernels_unrolled,2000,2,1.59232031099963933229,1.59955496869515623182,0.0208664167650535609111
cholesky_blocked_tile_kernels_unrolled,2000,3,1.18417446446255780756,1.19192901439382703543,0.0212759707096468846099
cholesky_blocked_tile_kernels_unrolled,2000,4,0.688251329498598352075,0.68749232628615575269,0.00363815839026793499955
cholesky_blocked_tile_kernels_unrolled,2000,5,0.660485327476635575294,0.663632654485991180238,0.00893466064428110988416
cholesky_blocked_tile_kernels_unrolled,2000,6,0.676840945001458749175,0.680311060900567143861,0.00991382142176714872828
cholesky_blocked_tile_kernels_unrolled,2000,7,0.66509095599758438766,0.665281038195826068815,0.00206567398806851206666
cholesky_blocked_tile_kernels_unrolled,2000,8,0.561995681491680443287,0.561506252299295738339,0.00407234485105275201972
cholesky_blocked_tile_kernels_unrolled,2000,9,0.57666684052674099803,0.578044006106210872531,0.00531088611479439438173
cholesky_blocked_tile_kernels_unrolled,2000,10,0.589851686992915347219,0.589839614898664876819,0.00197530888452974746211
cholesky_blocked_tile_kernels_unrolled,2000,11,0.588940530025865882635,0.589315814006840854589,0.00193887562060154482364
cholesky_blocked_tile_kernels_unrolled,2000,12,0.544781471486203372478,0.544769768801052101104,0.00156578776253046988119
cholesky_blocked_tile_kernels_unrolled,2000,13,0.545878380507929250598,0.546072503493633121252,0.000773479747222825808617
cholesky_blocked_tile_kernels_unrolled,2000,14,0.552295203495305031538,0.551750647800508864371,0.00149506304713713298986
cholesky_blocked_tile_kernels_unrolled,2000,15,0.573314692999701946974,0.573184290598146573004,0.00323997062486949555932
cholesky_blocked_tile_kernels_unrolled,2000,16,0.55084967700531706214,0.550467200390994504389,0.00302169505701185012528
cholesky_blocked_tile_kernels_unrolled,2000,17,0.553811465040780603886,0.555403304798528507646,0.00529875581415902192906
cholesky_blocked_tile_kernels_unrolled,2000,18,0.569788828026503324509,0.573178811103571161922,0.0070137230205178499251
cholesky_blocked_tile_kernels_unrolled,2000,19,0.581161547510419040918,0.580626817408483431038,0.00144656058791810585538
cholesky_blocked_tile_kernels_unrolled,2000,20,0.559155708004254847765,0.558619194210041358772,0.00138532138438561287092
cholesky_blocked_tile_kernels_unrolled,2000,21,0.554389900993555784225,0.555577877396717711989,0.00481624748732097877207
cholesky_blocked_tile_kernels_unrolled,2000,22,0.563176296476740390062,0.563215551996836483184,0.0010194369977867658375
cholesky_blocked_tile_kernels_unrolled,2000,23,0.57543142998474650085,0.575515560596249975411,0.000389616838237115262807
cholesky_blocked_tile_kernels_unrolled,2000,24,0.555128996493294835091,0.55553308629896491766,0.000865825906576896966137
cholesky_blocked_tile_kernels_unrolled,2000,25,0.558547094493405893445,0.558531574101652994457,0.000832712551428210811036
cholesky_blocked_tile_kernels_unrolled,2000,26,0.56901206896873190999,0.56951451799832286671,0.00170049389695064914058
cholesky_blocked_tile_kernels_unrolled,2000,27,0.582879157009301707149,0.583237914607161678227,0.000910709264242450184171
cholesky_blocked_tile_kernels_unrolled,2000,28,0.561268164485227316618,0.561288947996217757463,0.000608027605621779963958
cholesky_blocked_tile_kernels_unrolled,2000,29,0.564288144028978422284,0.564595559600274965462,0.000741793059266718625769
cholesky_blocked_tile_kernels_unrolled,2000,30,0.574967294494854286313,0.575168618391035169068,0.000584409487390824241085
cholesky_blocked_tile_kernels_unrolled,2000,31,0.58615412449580617249,0.58621572619886141986,0.000690367501133347057952
cholesky_blocked_tile_kernels_unrolled,2000,32,0.569756607495946809649,0.570627968298504151257,0.00201942824487499937927
cholesky_blocked_tile_kernels_unrolled,2000,33,0.574821970483753830194,0.575072793499566636832,0.0011977862891941507776
cholesky_blocked_tile_kernels_unrolled,2000,34,0.584560783987399190664,0.584796756901778236326,0.00105359054118675694867
cholesky_blocked_tile_kernels_unrolled,2000,35,0.593118397984653711319,0.593161676195450127125,0.000505418796944772101727
cholesky_blocked_tile_kernels_unrolled,2000,36,0.573908669495722278953,0.573979404999408915344,0.000772316023738011444427
cholesky_blocked_tile_kernels_unrolled,2000,37,0.580174379516392946243,0.580978093110024906842,0.00194332369129992382772
cholesky_blocked_tile_kernels_unrolled,2000,38,0.589434020512271672487,0.589406028809025928084,0.000692698707387300483679
cholesky_blocked_tile_kernels_unrolled,2000,39,0.598150614008773118258,0.598288123001111671329,0.000905701284106407095501
cholesky_blocked_tile_kernels_unrolled,2000,40,0.57920929000829346478,0.579253245308063879904,0.000763917979747674724678
cholesky_blocked_tile_kernels_unrolled,2000,41,0.584499394521117210388,0.584605693904450163245,0.00106486667811492947619
cholesky_blocked_tile_kernels_unrolled,2000,42,0.595732439513085409999,0.596380685310577973723,0.00230542808288589475343
cholesky_blocked_tile_kernels_unrolled,2000,43,0.601785276521695777774,0.602007082902127899082,0.000875369228088205089157
cholesky_blocked_tile_kernels_unrolled,2000,44,0.584235306509071961045,0.584299401089083403349,0.000372780963649618453989
cholesky_blocked_tile_kernels_unrolled,2000,45,0.589890004514018073678,0.589967015211004808251,0.000749816892724121885315
cholesky_blocked_tile_kernels_unrolled,2000,46,0.604300133476499468088,0.604627144796541005078,0.00448052675309831144324
cholesky_blocked_tile_kernels_unrolled,2000,47,0.612504346499918028712,0.61289658769965171814,0.00297259114086498646423
cholesky_blocked_tile_kernels_unrolled,2000,48,0.594249095505801960826,0.594537584495265059026,0.00143546644832248291267
cholesky_blocked_tile_kernels_unrolled,2000,49,0.600442877010209485888,0.600837940903147682548,0.00146833673451823225158
cholesky_blocked_tile_kernels_unrolled,2000,50,0.609883045515744015574,0.609945010003866583403,0.000723960777283942234946
cholesky_blocked_tile_kernels_unrolled,2000,51,0.617339340504258871078,0.617606117005925603358,0.000842828055156183224804
cholesky_blocked_tile_kernels_unrolled,2000,52,0.598972998530371114612,0.599375620001228570644,0.00173296569724762762957
cholesky_blocked_tile_kernels_unrolled,2000,53,0.60676280202460475266,0.606623661308549388949,0.0015589088897502946171
