method,n,block_size,elapsed_median,elapsed_mean,elapsed_error
cholesky_blocked_tile_kernels,2000,1,3.98532067748601548374,3.99641135279671289027,0.0562437791365031636293
cholesky_blocked_tile_kernels,2000,2,1.6102958804985973984,1.61598360780044458807,0.0290045692649433771437
cholesky_blocked_tile_kernels,2000,3,1.20026098497328348458,1.19174529929296113551,0.0207505293739805724007
cholesky_blocked_tile_kernels,2000,4,1.07173972149030305445,1.07092690559220504731,0.0112208833286959845654
cholesky_blocked_tile_kernels,2000,5,0.97584171048947609961,0.983792724896920822708,0.0179085028996807983648
cholesky_blocked_tile_kernels,2000,6,0.958560265018604695797,0.959462919598445318492,0.00878184230361651191332
cholesky_blocked_tile_kernels,2000,7,0.952659030503127723932,0.950814803998218827097,0.0107752388319829178059
cholesky_blocked_tile_kernels,2000,8,0.919464011007221415639,0.91183283900609235495,0.0175950369719155008674
cholesky_blocked_tile_kernels,2000,9,0.902556807501241564751,0.905847964406712002905,0.0122665376228816187798
cholesky_blocked_tile_kernels,2000,10,0.870282739982940256596,0.873155990999657682927,0.0137480256761285668521
cholesky_blocked_tile_kernels,2000,11,0.850221570522990077734,0.854228832910303048642,0.00825467367053141568012
cholesky_blocked_tile_kernels,2000,12,0.833457888511475175619,0.833381046709837369768,0.00287521937872634676323
cholesky_blocked_tile_kernels,2000,13,0.825116193009307608008,0.824449198209913469704,0.00286134693445684292271
cholesky_blocked_tile_kernels,2000,14,0.81850467048934660852,0.817927005898673065154,0.00261125128341985071959
cholesky_blocked_tile_kernels,2000,15,0.850364539510337635875,0.85021980010205877587,0.00211631884011128246909
cholesky_blocked_tile_kernels,2000,16,0.840601992997108027339,0.840531360404565885958,0.00207639346075653204865
cholesky_blocked_tile_kernels,2000,17,0.831126016011694446206,0.829600471595767885447,0.00382202794844997304977
cholesky_blocked_tile_kernels,2000,18,0.827391316997818648815,0.827550205501029312316,0.0013423444068169261556
cholesky_blocked_tile_kernels,2000,19,0.820974270987790077925,0.818325719900894865688,0.00543235753309211175793
cholesky_blocked_tile_kernels,2000,20,0.809939511033007875085,0.809420697618043027965,0.00163471077064509758871
cholesky_blocked_tile_kernels,2000,21,0.806736854516202583909,0.804272715211845956595,0.00542569719585256349248
cholesky_blocked_tile_kernels,2000,22,0.802126326481811702251,0.800898423593025654554,0.00309537366123091833153
cholesky_blocked_tile_kernels,2000,23,0.797649664018535986543,0.797560160100692860929,0.00309688249408368761195
cholesky_blocked_tile_kernels,2000,24,0.793018158001359552145,0.791563678794773295522,0.00338374134284586541854
cholesky_blocked_tile_kernels,2000,25,0.790796901972498744726,0.788852541404776230749,0.00424299815150274393927
cholesky_blocked_tile_kernels,2000,26,0.787880883988691493869,0.786478481692029163241,0.00450437792651907625147
cholesky_blocked_tile_kernels,2000,27,0.787044453987618908286,0.785298164095729611667,0.0045925584655251063676
cholesky_blocked_tile_kernels,2000,28,0.785810959991067647934,0.785308773594442732779,0.00356593108294044188952
cholesky_blocked_tile_kernels,2000,29,0.790661984530743211508,0.789064194611273750368,0.00307865969258070467512
cholesky_blocked_tile_kernels,2000,30,0.80059405049541965127,0.799064283107873030154,0.00409219245502915295043
cholesky_blocked_tile_kernels,2000,31,0.809254574007354676723,0.807289210992166772485,0.00427623802991748593744
cholesky_blocked_tile_kernels,2000,32,0.812466208502883091569,0.812509861006401434835,0.000963831539289719280844
cholesky_blocked_tile_kernels,2000,33,0.817175220494391396642,0.8173049759934656322,0.00219176739532868413221
cholesky_blocked_tile_kernels,2000,34,0.81933792601921595633,0.819850747904274590461,0.00365898238795755916669
cholesky_blocked_tile_kernels,2000,35,0.820860103005543351173,0.821413208608282707779,0.00184006178863510582756
cholesky_blocked_tile_kernels,2000,36,0.824338433973025530577,0.824140952102607071694,0.00226599054719527461324
cholesky_blocked_tile_kernels,2000,37,0.827465941023547202349,0.827429530001245416848,0.00138405578382615429382
cholesky_blocked_tile_kernels,2000,38,0.840833173017017543316,0.841684056498343102781,0.00257549360799947399739
cholesky_blocked_tile_kernels,2000,39,0.854927620006492361426,0.855216132610803425607,0.00158702761861923284832
cholesky_blocked_tile_kernels,2000,40,0.861436654493445530534,0.861562806885922349842,0.00185447844625538822705
cholesky_blocked_tile_kernels,2000,41,0.869116911489982157946,0.869948961987393021289,0.00227684334782518420226
cholesky_blocked_tile_kernels,2000,42,0.876953519502421841025,0.877565858699381307062,0.00199211310024450952497
cholesky_blocked_tile_kernels,2000,43,0.879373539501102641225,0.879671583103481702359,0.000873267326556850733039
cholesky_blocked_tile_kernels,2000,44,0.887241581454873085022,0.886749934492399916053,0.00129578305243955422231
cholesky_blocked_tile_kernels,2000,45,0.888030995003646239638,0.889066615700721762927,0.00252351083315610017627
cholesky_blocked_tile_kernels,2000,46,0.890884184977039694786,0.891271541494643271264,0.00116275112391737707289
cholesky_blocked_tile_kernels,2000,47,0.895410494005773216486,0.895408631995087467281,0.00102985129048782501383
cholesky_blocked_tile_kernels,2000,48,0.90129982100916095078,0.90112032930483110249,0.00158241606858621126387
cholesky_blocked_tile_kernels,2000,49,0.905415247019845992327,0.906057244306430198399,0.00154213014861461828776
cholesky_blocked_tile_kernels,2000,50,0.912961439520586282015,0.912824658700264968125,0.00110553980319738772396
cholesky_blocked_tile_kernels,2000,51,0.912668139499146491289,0.913699352997355163097,0.00272193681873286784725
cholesky_blocked_tile_kernels,2000,52,0.913047248992370441556,0.913339261384680911604,0.0017870181574168571368
cholesky_blocked_tile_kernels,2000,53,0.916176679980708286166,0.916580518701812230198,0.000967072324380527023613
cholesky_blocked_tile_kernels,2000,54,0.922059704491402953863,0.922459366393741264645,0.00186239159752608538466
cholesky_blocked_tile_kernels,2000,55,0.922509826486930251122,0.923114045790862314256,0.00127736696697171238542
cholesky_blocked_tile_kernels,2000,56,0.921332072495715692639,0.921725554001750380095,0.00100475499380558498143
cholesky_blocked_tile_kernels,2000,57,0.925264141988009214401,0.936231175187276720706,0.0184742288806680858559
cholesky_blocked_tile_kernels,2000,58,0.927449131530011072755,0.927961382403736934066,0.00204256411462332533938
cholesky_blocked_tile_kernels,2000,59,0.928006489499239251018,0.92817951838369483486,0.00107973298870156519426
cholesky_blocked_tile_kernels,2000,60,0.930992779030930250883,0.931289842294063419104,0.00211321303626925286259
cholesky_blocked_tile_kernels,2000,61,0.932179712021024897695,0.932659173296997323632,0.00199136771146088669554
cholesky_blocked_tile_kernels,2000,62,0.934695318515878170729,0.934825846896274015307,0.000649384255476157076954
cholesky_blocked_tile_kernels,2000,63,0.934221907518804073334,0.934564881696132943034,0.00119942706757560860892
cholesky_blocked_tile_kernels,2000,64,0.934477121481904760003,0.93534507829463109374,0.00241885418883833885895
cholesky_blocked_tile_kernels,2000,65,0.93799966599908657372,0.937926894909469455186,0.000717609530130152253359
cholesky_blocked_tile_kernels,2000,66,0.939578365010675042868,0.940431208506925075952,0.00211299416352882197742
cholesky_blocked_tile_kernels,2000,67,0.941077351017156615853,0.942002678301651075188,0.00223435569600955157704
cholesky_blocked_tile_kernels,2000,68,0.942957925522932782769,0.942761224898276850581,0.00115324566287742526736
cholesky_blocked_tile_kernels,2000,69,0.944233196991262957454,0.9443012458155862765,0.00121682451521180272185
cholesky_blocked_tile_kernels,2000,70,0.946652656013611704111,0.947236388310557231307,0.00200875789253060791847
cholesky_blocked_tile_kernels,2000,71,0.946607772493734955788,0.948244098009308755692,0.0034593766368841713868
cholesky_blocked_tile_kernels,2000,72,1.01136361798853613436,1.01027138109784564435,0.00340491721761287989903
cholesky_blocked_tile_kernels,2000,73,0.948328278987901285291,0.94956273330608387262,0.0024181402702451188641
cholesky_blocked_tile_kernels,2000,74,0.951380313519621267915,0.951612423203187063336,0.00140535875541896978017
cholesky_blocked_tile_kernels,2000,75,0.952290290995733812451,0.952659922104794554265,0.000851072129449920752702
cholesky_blocked_tile_kernels,2000,76,0.952039718016749247909,0.952657887502573408334,0.00238040615634735937961
cholesky_blocked_tile_kernels,2000,77,0.995351878984365612268,0.99556391199585048124,0.00156534933586289907483
cholesky_blocked_tile_kernels,2000,78,0.95517875149380415678,0.955612160899909190981,0.000893526937124074042973
cholesky_blocked_tile_kernels,2000,79,0.957660524523817002773,0.958153986901743359716,0.00212190581861833359525
cholesky_blocked_tile_kernels,2000,80,0.957760780001990497112,0.957985290297074243426,0.00108326960906966426358
cholesky_blocked_tile_kernels,2000,81,0.995858320500701665878,0.996354753104969903532,0.00117259871184104743497
cholesky_blocked_tile_kernels,2000,82,0.96066581999184563756,0.961150156287476464811,0.00193272025815867821291
cholesky_blocked_tile_kernels,2000,83,0.96041496301768347621,0.960219069506274558456,0.000873080074608293429765
cholesky_blocked_tile_kernels,2000,84,0.959429372509475797415,0.959346342895878501089,0.00103727896486984589794
cholesky_blocked_tile_kernels,2000,85,0.961612130980938673019,0.961435469391290098429,0.000961576603239903461053
cholesky_blocked_tile_kernels,2000,86,0.961546361970249563456,0.962073049700120419558,0.00180915386857023112281
cholesky_blocked_tile_kernels,2000,87,0.96310922197881154716,0.963244149909587621394,0.000612609776984685428652
cholesky_blocked_tile_kernels,2000,88,0.99646252399543300271,0.996775348501978464277,0.000810206806296000074143
cholesky_blocked_tile_kernels,2000,89,0.963490478985477238894,0.964574589190306141973,0.00269960292900170645627
cholesky_blocked_tile_kernels,2000,90,0.998189567006193101406,0.997219202102860413639,0.00265144932450745579589
cholesky_blocked_tile_kernels,2000,91,0.965050339495064690709,0.965130072995089016707,0.000770780052528246065191
cholesky_blocked_tile_kernels,2000,92,0.962304946500808000565,0.962864655995508633701,0.00173385167553420952921
cholesky_blocked_tile_kernels,2000,93,0.965194392483681440353,0.965174881299026288239,0.000748485677169518823747
cholesky_blocked_tile_kernels,2000,94,0.965546726016327738762,0.965490002889418996723,0.000841424917628417709005
cholesky_blocked_tile_kernels,2000,95,0.967212461517192423344,0.967676422098884381207,0.00177179994194492582138
cholesky_blocked_tile_kernels,2000,96,0.9647786380082834512,0.965188434813171625137,0.00129766293648447893043
cholesky_blocked_tile_kernels,2000,97,0.967890161991817876697,0.968296303885290421398,0.00161273932516420802873
cholesky_blocked_tile_kernels,2000,98,0.972409540991066023707,0.972474654798861637417,0.00284475778825456692908
cholesky_blocked_tile_kernels,2000,99,0.974182887497590854764,0.974346881412202492356,0.00165106383328005490614
cholesky_blocked_tile_kernels,2000,100,0.971086487494176253676,0.971289838996017396155,0.00137779206035414580542
cholesky_blocked_tile_kernels,2000,101,0.975498537009116262197,0.976095354004064552633,0.00260142215959975262041
cholesky_blocked_tile_kernels,2000,102,0.974845438468037173152,0.975108287105103999082,0.00097254617226129834711
cholesky_blocked_tile_kernels,2000,103,0.977301659004297107458,0.977140632405644304903,0.00170510386141296105787
cholesky_blocked_tile_kernels,2000,104,0.972795665002195164561,0.972350125299999534789,0.00355509785122691329348
cholesky_blocked_tile_kernels,2000,105,0.972901706496486440301,0.973076183395460203585,0.00238385579825414056776
cholesky_blocked_tile_kernels,2000,106,0.972912013501627370715,0.972982411889825038465,0.00159973643407826772792
cholesky_blocked_tile_kernels,2000,107,0.97923636852647177875,0.979896698804805010852,0.0028726904297538872167
cholesky_blocked_tile_kernels,2000,108,0.974005901021882891655,0.974506659206235803516,0.00241168226082153500447
cholesky_blocked_tile_kernels,2000,109,0.985908178001409396529,0.986331570497714027468,0.00200890086209315563842
cholesky_blocked_tile_kernels,2000,110,0.98872271148138679564,0.988929316290887094887,0.00169889411191019687637
cholesky_blocked_tile_kernels,2000,111,0.991687235509743914008,0.992414626607205696551,0.00169372406455171723751
cholesky_blocked_tile_kernels,2000,112,0.990725483017740771174,0.990715485496912129371,0.00126307128745151782574
cholesky_blocked_tile_kernels,2000,113,0.996921337471576407552,0.996921090292744338512,0.00429172243812366537019
cholesky_blocked_tile_kernels,2000,114,0.997714551485842093825,0.998309956787852614823,0.00213968430805750375531
cholesky_blocked_tile_kernels,2000,115,1.00010959350038319826,1.00084583489806400181,0.00216211299721109700619
cholesky_blocked_tile_kernels,2000,116,1.00044723201426677406,1.0007507992035242772,0.00205589399404835669258
cholesky_blocked_tile_kernels,2000,117,1.0069123394787311554,1.00746972509077759028,0.00212168227403814130608
cholesky_blocked_tile_kernels,2000,118,1.00708280550315976143,1.0071958696935325861,0.00105369289487478772285
cholesky_blocked_tile_kernels,2000,119,1.01132406550459563732,1.01115593129070480138,0.00357154297873170118588
cholesky_blocked_tile_kernels,2000,120,1.00995507050538435578,1.01018414210411711096,0.00124424587004663645892
cholesky_blocked_tile_kernels,2000,121,1.01086245151236653328,1.0127247022988741243,0.00353184507546216389789
cholesky_blocked_tile_kernels,2000,122,1.01228083850583061576,1.01304599630530001164,0.00207259188654147731221
cholesky_blocked_tile_kernels,2000,123,1.02179105402319692075,1.02186167360050594866,0.00241476186014357102963
cholesky_blocked_tile_kernels,2000,124,1.02086699102073907852,1.02099510599509812891,0.00141158384802760137472
cholesky_blocked_tile_kernels,2000,125,1.02086962299654260278,1.02379705350031136035,0.00436089963171222040617
cholesky_blocked_tile_kernels,2000,126,1.02125761550269089639,1.02174118259572432876,0.00136343490050569319041
cholesky_blocked_tile_kernels,2000,127,1.03273010600241832435,1.03119573069852776825,0.00392380836466562753911
cholesky_blocked_tile_kernels,2000,128,1.02402083599008619785,1.02634102478623390198,0.00491193305035290787852
