optimisation,block_size,elapsed_median,elapsed_mean,elapsed_std,speedup_median,speedup_mean,speedup_std,relative_difference_median,relative_difference_mean
cache_blocked_2,1,5.722230846062303,5.726000337745063,0.0232545353068516,0.8641202274783606,0.8645551909965968,0.0071330429309131695,6.429784767924708e-17,6.429784767924708e-17
cache_blocked_2,2,1.7740760773885995,1.773189477622509,0.013454927927301156,2.7972148912318193,2.7919738405157313,0.03317026399671436,2.1218289734151535e-16,2.1218289734151533e-16
cache_blocked_2,3,1.2758943769149482,1.2783512592082844,0.011115998780693422,3.8826393085837743,3.872727739932305,0.04359473876080437,5.1438278143397665e-17,5.1438278143397665e-17
cache_blocked_2,4,0.7140171026112511,0.7118162595201284,0.0076768103705657145,6.915069045725852,6.955309465929406,0.09194570878462573,1.9289354303774125e-17,1.9289354303774125e-17
cache_blocked_2,5,0.6637613105122,0.6638276931364089,0.006287462404810987,7.47102007566687,7.457886794695705,0.08586697472332283,0.0,0.0
cache_blocked_2,6,0.6515465669799596,0.6501730111893267,0.008381095354733989,7.5910898939794755,7.614902355014652,0.09945841809628236,1.0930634105472004e-16,1.0930634105472004e-16
cache_blocked_2,7,0.7048689265502617,0.7045991873135791,0.007533966421321491,7.023120501798379,7.026414796719576,0.08097465058985527,1.9289354303774123e-16,1.928935430377412e-16
cache_blocked_2,8,0.4746134976157918,0.4757256017299369,0.004402423020335213,10.403907964311744,10.406535572948895,0.10100913141235683,2.1218289734151535e-16,2.1218289734151533e-16
cache_blocked_2,9,0.5199978494783863,0.5213518586708232,0.007078638613146748,9.549015261833638,9.496938708594971,0.15290717354564676,1.2859569535849416e-17,1.2859569535849416e-17
cache_blocked_2,10,0.5339130314532667,0.5354986517690122,0.008950002285801928,9.2726201205997,9.24646402730328,0.15077872317349392,1.2216591059056944e-16,1.2216591059056944e-16
cache_blocked_2,11,0.5476789774838835,0.5498112463392316,0.004438709559849892,9.042817757811868,9.004473914788552,0.11454040603278329,5.786806291132238e-17,5.786806291132238e-17
cache_blocked_2,12,0.4415024339687078,0.441297140205279,0.00638156394358954,11.220040241271864,11.220333733443091,0.21005525476730225,2.571913907169883e-16,2.571913907169883e-16
cache_blocked_2,13,0.46825694490689784,0.46805047763045876,0.006025980448732721,10.576873313565915,10.577834112232157,0.12999006944223895,7.71574172150965e-17,7.71574172150965e-17
cache_blocked_2,14,0.48614279692992557,0.4852574349148198,0.005960966801898787,10.259138232189756,10.202852761604529,0.13957678822443534,9.644677151887063e-17,9.644677151887063e-17
cache_blocked_2,15,0.5015940458979458,0.5035330144688487,0.0068697378013857354,9.861909363225497,9.83224433029925,0.09205252832841211,2.3147225164528945e-16,2.3147225164528945e-16
cache_blocked_2,16,0.42997389903757716,0.4281959078507498,0.00635646872595061,11.562470806366221,11.56287246614222,0.15965822701686014,2.5719139071698833e-17,2.5719139071698833e-17
cache_blocked_2,17,0.4671442575054243,0.46568632570561014,0.0060400630372729365,10.56964748067212,10.632301902185052,0.1872400678278164,5.1438278143397665e-17,5.1438278143397665e-17
cache_blocked_2,18,0.4727278359932825,0.4729312304407358,0.0045997765131038475,10.475273671497973,10.468403499581997,0.13459099354312687,7.072763244717178e-17,7.072763244717178e-17
cache_blocked_2,19,0.48796299099922175,0.4888759898021817,0.005347918181092168,10.16012807112913,10.127444845403673,0.1581638326612917,5.1438278143397665e-17,5.1438278143397665e-17
cache_blocked_2,20,0.4237014305545017,0.4235149823362008,0.006618455044036046,11.664122489035659,11.691852640183148,0.23215883016452094,9.644677151887063e-17,9.644677151887063e-17
cache_blocked_2,21,0.45539499539881934,0.4557534364052116,0.007483498158553897,10.815061965024096,10.864204835690945,0.16991377174580768,6.429784767924708e-18,6.429784767924708e-18
cache_blocked_2,22,0.46106306591536844,0.4605398826766759,0.005567947943473858,10.726788574140642,10.750308570883586,0.13755446537632843,9.001698675094591e-17,9.001698675094591e-17
cache_blocked_2,23,0.4785280124051495,0.4770406855735928,0.005128605009980739,10.357942781116659,10.37843801738668,0.1437641287279427,9.001698675094591e-17,9.001698675094591e-17
cache_blocked_2,24,0.4193596410332247,0.4178230613237247,0.0060822460916037345,11.823467845689073,11.850179404250607,0.1862923470571514,6.429784767924708e-18,6.429784767924708e-18
cache_blocked_2,25,0.4505221635336055,0.44838422290049496,0.006742120120189852,11.013349521047942,11.04246762652193,0.16687261370896525,1.736041887339671e-16,1.736041887339671e-16
cache_blocked_2,26,0.45449793653097,0.45501709561794995,0.00384861699413017,10.909499956758694,10.880148404016184,0.1127447719463589,1.2859569535849416e-17,1.2859569535849416e-17
cache_blocked_2,27,0.4681128535885363,0.46890075851697466,0.00597152765439611,10.51640285652908,10.55933148219925,0.18270058464139527,1.6717440396604239e-16,1.6717440396604239e-16
cache_blocked_2,28,0.4194659075001254,0.4181605495978147,0.00667005601696052,11.846786917699646,11.841119705094302,0.2047148196904717,1.9289354303774125e-17,1.9289354303774125e-17
cache_blocked_2,29,0.44735855597537005,0.4453165238024666,0.006313157838597703,11.073155410184206,11.118197717995976,0.15160518403683823,2.5719139071698833e-17,2.5719139071698833e-17
cache_blocked_2,30,0.453434147988446,0.4520870039006694,0.004546959947150934,10.932900022648395,10.95113909961278,0.14447029956687604,1.9289354303774125e-17,1.9289354303774125e-17
cache_blocked_2,31,0.4648169195279479,0.46550746092107137,0.006214164319292592,10.598919103877023,10.636248102337175,0.17483737553545697,1.0287655628679532e-16,1.0287655628679531e-16
cache_blocked_2,32,0.42006244393996894,0.4188858299748972,0.005213924630366347,11.798565676519356,11.819900535667838,0.19218908779739366,5.786806291132238e-17,5.786806291132238e-17
cache_blocked_2,33,0.441819698899053,0.44296025740914036,0.005560571788401303,11.128034349262482,11.177267408317139,0.1640174790066745,5.1438278143397665e-17,5.1438278143397665e-17
cache_blocked_2,34,0.45236682647373516,0.45186835520435115,0.0034435006666127606,10.91958150798406,10.95590853437543,0.11451701009849569,7.71574172150965e-17,7.71574172150965e-17
cache_blocked_2,35,0.4700163234956562,0.468509724852629,0.00670190054998962,10.490904865702177,10.568618549561172,0.20016308027000657,1.2859569535849416e-17,1.2859569535849416e-17
cache_blocked_2,36,0.4186276689870283,0.41948788068257264,0.0035349150512981784,11.807133284998018,11.801674684048258,0.12418199394441777,3.857870860754825e-17,3.857870860754825e-17
cache_blocked_2,37,0.4431818354642018,0.4435137559892609,0.006401140742263183,11.217155737471785,11.163853306162572,0.18353136437637269,9.644677151887063e-17,9.644677151887063e-17
cache_blocked_2,38,0.4505936024943366,0.4495999896433204,0.004284282632106013,11.00179767256543,11.01148716503664,0.12931307164188227,6.429784767924708e-18,6.429784767924708e-18
cache_blocked_2,39,0.46662702108733345,0.4660550248110667,0.005614624064808082,10.629136614096625,10.623247323319376,0.14933919975909662,1.4788504966226826e-16,1.4788504966226826e-16
cache_blocked_2,40,0.4224902720889076,0.4217623152770102,0.003799236941840279,11.707184423001399,11.738359633371685,0.14960182693649401,3.857870860754825e-17,3.857870860754825e-17
cache_blocked_2,41,0.4429158149287104,0.44187423512339585,0.004879502585430423,11.197708292124886,11.204358702220526,0.1484103123875118,1.2859569535849416e-17,1.2859569535849416e-17
cache_blocked_2,42,0.44949708343483497,0.45065141941886394,0.005822337709769891,11.009482708843056,10.986852272906788,0.18185496242325425,1.0930634105472004e-16,1.0930634105472004e-16
cache_blocked_2,43,0.46208119357470423,0.46363306171260765,0.007886682534810294,10.676692453529286,10.680156374596336,0.19915553747407005,1.1573612582264473e-16,1.1573612582264473e-16
cache_blocked_2,44,0.43411879194900393,0.4329851048067212,0.007019240065420019,11.424654804277088,11.435793415430817,0.20058694687387688,1.9289354303774125e-17,1.9289354303774125e-17
cache_blocked_2,45,0.4423526070313528,0.4418395475950092,0.005866815084564386,11.194001844372949,11.20565475362383,0.15981346700717677,7.072763244717178e-17,7.072763244717178e-17
cache_blocked_2,46,0.4481316730380058,0.44881338521372527,0.001865500561570819,11.045723395217234,11.029908958517293,0.06486108682964858,1.1573612582264473e-16,1.1573612582264473e-16
cache_blocked_2,47,0.46661744604352856,0.4680968145141378,0.0054904423049641216,10.559406335697355,10.576700465411195,0.13444572834252402,2.5719139071698833e-17,2.5719139071698833e-17
cache_blocked_2,48,0.42633102403488005,0.4270193226169795,0.004032789974581378,11.627733855501965,11.593558687186194,0.11527326178678239,2.1218289734151535e-16,2.1218289734151533e-16
cache_blocked_2,49,0.4393381329718977,0.4401686786208301,0.004876493848513332,11.270534407239472,11.247742818838837,0.14596714449394455,1.54314834430193e-16,1.54314834430193e-16
cache_blocked_2,50,0.45054644637275476,0.45030653418507427,0.00226394158948757,10.997800843626791,10.99345026863302,0.07760744569056352,6.429784767924708e-17,6.429784767924708e-17
cache_blocked_2,51,0.4670580279780552,0.46659598059486596,0.006914508011701006,10.57974851248581,10.611357694127083,0.15433465995656992,1.3502548012641885e-16,1.3502548012641885e-16
cache_blocked_2,52,0.424167823512107,0.4254695707000791,0.0042013871684943496,11.617444819069197,11.635928150127434,0.1262570503853278,1.6717440396604239e-16,1.6717440396604239e-16
cache_blocked_2,53,0.4466598305152728,0.44718137891031795,0.004989088987585022,11.036267473454455,11.071522692393128,0.15714581232994249,7.71574172150965e-17,7.71574172150965e-17
cache_blocked_2,54,0.44977212755475193,0.45140645261853923,0.005820600813243373,10.956128950732836,10.96766500167831,0.11613967088163918,6.429784767924708e-18,6.429784767924708e-18
cache_blocked_2,55,0.4612914595054462,0.4624844441888854,0.005440833198620912,10.712661503083508,10.705078670235133,0.13769453848745275,1.2859569535849416e-17,1.2859569535849416e-17
cache_blocked_2,56,0.4267566949129104,0.42812065461184823,0.006470915747056862,11.559413787180029,11.565411879915242,0.19450354624791164,6.429784767924708e-18,6.429784767924708e-18
cache_blocked_2,57,0.44715512392576784,0.447702912101522,0.0033196423056746642,11.056871269397949,11.058102922780643,0.14211561325449057,8.35872019830212e-17,8.35872019830212e-17
cache_blocked_2,58,0.4482865396421402,0.4491432041162624,0.005893744900538635,10.988526337082982,11.023569289741197,0.16928294324233562,5.786806291132238e-17,5.786806291132238e-17
cache_blocked_2,59,0.46073728555347765,0.4619975913781672,0.004195272324717974,10.739995519905115,10.715781013476134,0.1078371240267084,6.429784767924708e-18,6.429784767924708e-18
cache_blocked_2,60,0.430636471020989,0.43247433500364413,0.008058192996017764,11.488126399525086,11.449629499756073,0.19380195686277185,1.0930634105472004e-16,1.0930634105472004e-16
cache_blocked_2,61,0.4417259126203134,0.44279304498340927,0.004301733614322101,11.204105176971165,11.180948310441474,0.1466312590208027,1.54314834430193e-16,1.54314834430193e-16
cache_blocked_2,62,0.45003576390445227,0.44996767584234465,0.006877933587948237,10.97337162839143,11.004179977564972,0.20185922900901732,6.429784767924708e-17,6.429784767924708e-17
cache_blocked_2,63,0.4651215890189633,0.46564015061594544,0.004335122878045831,10.62069915748583,10.632235264707258,0.13318608551654024,7.71574172150965e-17,7.71574172150965e-17
cache_blocked_2,64,0.4346379894996062,0.4341080909827723,0.006559083699991945,11.465883159692172,11.405823006130044,0.1858235149793403,1.1573612582264473e-16,1.1573612582264473e-16
cache_blocked_2,65,0.44417542603332544,0.4465605284087359,0.005932044322864945,11.126115205029851,11.087125397669926,0.15259854186332492,1.607446191981177e-16,1.607446191981177e-16
cache_blocked_2,66,0.45521651103626926,0.4540438074851408,0.006258705553740597,10.929894965199288,10.90464541409391,0.1642439963488787,3.214892383962354e-17,3.214892383962354e-17
