method,n,elapsed_median,elapsed_mean,elapsed_error
openmp_tile_list_parallel,1,7.69490725360810756683e-07,1.98000343516468984829e-06,2.86088491029684661624e-06
openmp_tile_list_parallel,201,0.000563748501008376479149,0.000568226797622628553366,1.95220153257750800736e-05
openmp_tile_list_parallel,401,0.00362623299588449299335,0.0036098471959121526155,3.97326943838603935995e-05
openmp_tile_list_parallel,601,0.0116511660162359476089,0.0116279328038217492913,0.000141744522475685047957
openmp_tile_list_parallel,801,0.0257705349940806627274,0.0257010116009041660046,0.000224789643811572391677
openmp_tile_list_parallel,1001,0.0483413339970866218209,0.0483254564984235898684,0.000276873540853904485763
openmp_tile_list_parallel,1201,0.0817595880071166902781,0.0818008714937605019291,0.000374829372649266342587
openmp_tile_list_parallel,1401,0.124259801494190469384,0.12436969219997991154,0.000503673718400682204725
openmp_tile_list_parallel,1601,0.185106675009592436254,0.184984213902498584314,0.000840541216168657723089
openmp_tile_list_parallel,1801,0.264132151001831516623,0.264382225100416701213,0.000821055355188014313918
openmp_tile_list_parallel,2001,0.350356164999539032578,0.350227345601888395699,0.000900314485629540961313
openmp_tile_list_parallel,2201,0.449592078497516922653,0.449487829697318375111,0.00048319819396293588621
openmp_tile_list_parallel,2401,0.577658440015511587262,0.57789450670243236452,0.000778839833099870151693
openmp_tile_list_parallel,2601,0.801792546510114334524,0.79985518160101487517,0.00500593536912499748048
openmp_tile_list_parallel,2801,0.911661876511061564088,0.911827387806260936109,0.00244035109145426202387
openmp_tile_list_parallel,3001,1.0926274660014314577,1.09148165770166083455,0.00634655194366717367166
openmp_tile_list_parallel,3201,1.49288532398350071162,1.4919844180956716162,0.00509085779645972527629
openmp_tile_list_parallel,3401,1.62305633851792663336,1.62344422239984842449,0.00298218935449937744275
openmp_tile_list_parallel,3601,2.04029201500816270709,2.03917570219782628982,0.00927960614827568613938
openmp_tile_list_parallel,3801,2.20376432500779628754,2.2010284728981788227,0.00784909138883410628651
openmp_tile_list_parallel,4001,2.56709309900179505348,2.56675285119854379445,0.0054636704403016036688
openmp_tile_list_parallel,4201,2.98027766899031121284,2.98029269720427691936,0.00795034278251336747056
openmp_tile_list_parallel,4401,3.40604691000771708786,3.4060113485960754609,0.00516869949770174929443
openmp_tile_list_parallel,4601,3.98004797498288098723,3.97939755459956368,0.0131821103960864140225
openmp_tile_list_parallel,4801,4.3941021709906635806,4.38508941889158432303,0.01755079846147156869
