method,n,elapsed_median,elapsed_mean,elapsed_error
upper_triangle,1,3.750028554350138e-08,5.699985194951296e-08,6.905240485354924e-08
upper_triangle,201,0.00028661900432774997,0.00030604900093744,6.058152584668754e-05
upper_triangle,401,0.00227886399079575,0.00232346179545852,0.00010120898435141884
upper_triangle,601,0.00851276250614315,0.008507776402984678,5.479662174667827e-05
upper_triangle,801,0.02549697049835225,0.025506333995144757,2.8365730926286212e-05
upper_triangle,1001,0.0533861900039482,0.0533403745037503,9.167646448023985e-05
upper_triangle,1201,0.09371641949110195,0.09373714069661215,0.00010723196354013843
upper_triangle,1401,0.15065059448534152,0.1507400059024803,0.0005551670769109639
upper_triangle,1601,0.2232567064929753,0.22332621309324163,0.0002762215194399201
upper_triangle,1801,0.31578658698708745,0.3157876874000066,0.000431160584190253
upper_triangle,2001,0.42941792748752045,0.4294286624994128,0.0005400402847548737
upper_triangle,2201,0.5657868635025807,0.5657241704961052,0.0007481589826818604
upper_triangle,2401,0.7308970605081413,0.7312666704994626,0.0011490801290158308
upper_triangle,2601,0.9263386504899244,0.9279561815958004,0.00534265909913542
upper_triangle,2801,1.1611902424920117,1.1631110390997492,0.007439435346873746
upper_triangle,3001,1.4912604620039929,1.4880001095938495,0.02652016064945085
upper_triangle,3201,1.823618254988105,1.8161523936956656,0.022923745729944146
upper_triangle,3401,2.382897449992015,2.3667131183028687,0.04984355328105383
upper_triangle,3601,2.7923824280005647,2.80235526439792,0.06842132717547865
upper_triangle,3801,3.4023952330026077,3.3997966767987235,0.059644760936260956
upper_triangle,4001,4.174540821506525,4.160698496198165,0.0838367236012588
upper_triangle,4201,5.1005697490036255,5.110836085004848,0.1631802523330587
upper_triangle,4401,5.961658664513379,5.9578517613030275,0.07468579515005766
upper_triangle,4601,7.091005534501164,7.088592213398078,0.10628828314386268
upper_triangle,4801,8.447383777485811,8.440454589496948,0.1557841405732479
