method,n,elapsed_median,elapsed_mean,elapsed_error
openmp_tile_parallel_blocked,1,8.214992703869939e-07,1.3087032129988073e-06,1.3429524474090024e-06
openmp_tile_parallel_blocked,201,0.00046974100405345,0.00047456159663846994,1.563883765092033e-05
openmp_tile_parallel_blocked,401,0.00289108550350645,0.0028878261975477998,1.9419434264637916e-05
openmp_tile_parallel_blocked,601,0.0091105985047761,0.009114091304945709,7.300849287617792e-05
openmp_tile_parallel_blocked,801,0.0208282495004823,0.02081871420086823,0.00016062061500798577
openmp_tile_parallel_blocked,1001,0.0395951029931893,0.03964281769585792,0.0002491672815610878
openmp_tile_parallel_blocked,1201,0.06610284549242346,0.06604747979727102,0.00022156333002699025
openmp_tile_parallel_blocked,1401,0.1022474154888186,0.10234514959738583,0.00045662729493963183
openmp_tile_parallel_blocked,1601,0.15196517399454018,0.15207731230184432,0.0005916758954279893
openmp_tile_parallel_blocked,1801,0.22056927750236344,0.2203472167020663,0.000603375641346186
openmp_tile_parallel_blocked,2001,0.2897872679895954,0.28976129159855185,0.0007151705327000142
openmp_tile_parallel_blocked,2201,0.3764196134870871,0.37661737709422594,0.0012914519377235556
openmp_tile_parallel_blocked,2401,0.48875150449748606,0.4891235585004323,0.0019114600804423178
openmp_tile_parallel_blocked,2601,0.6188203864876414,0.6186715355957858,0.0016822242814416397
openmp_tile_parallel_blocked,2801,0.7716303825000068,0.768275474300026,0.01086662560688788
openmp_tile_parallel_blocked,3001,0.9287052945001051,0.9291596752969781,0.0016436401763646705
openmp_tile_parallel_blocked,3201,1.154641798013472,1.141354754997883,0.027145548178320295
openmp_tile_parallel_blocked,3401,1.3013951900211396,1.292753750103293,0.01828351496927419
openmp_tile_parallel_blocked,3601,1.755725849987357,1.760084151601768,0.011206845250351599
openmp_tile_parallel_blocked,3801,1.747646320000058,1.7505449273012346,0.010759749491217638
openmp_tile_parallel_blocked,4001,2.1970438370044576,2.15966377290315,0.07015783699476907
openmp_tile_parallel_blocked,4201,2.564996576984413,2.56511053959548,0.0017795700597089505
openmp_tile_parallel_blocked,4401,2.9639610214944696,2.9641967447969364,0.006844816356110768
openmp_tile_parallel_blocked,4601,3.98516334600572,3.9834221624972996,0.009529356548622706
openmp_tile_parallel_blocked,4801,3.837749893486034,3.840368972995202,0.012339050099035897
