method,n,elapsed_median,elapsed_mean,elapsed_error
lower_triangle,1,4.84869815409183502197e-08,1.00597389973700046539e-07,1.67710915432082089115e-07
lower_triangle,201,0.000452733002020977437496,0.00045326349500101058591,7.18457346640760399851e-06
lower_triangle,401,0.0046039305016165599227,0.00458365340018644911585,0.000122491905770730409066
lower_triangle,601,0.0158420489897252991796,0.0159660448000067851926,0.000260441262400983952838
lower_triangle,801,0.0392045135085936635733,0.0392257736937608597616,0.000367836994917658099274
lower_triangle,1001,0.0777013955084839835763,0.0777116644021589308977,0.000417710988628130759723
lower_triangle,1201,0.140655711016734130681,0.141045853594550851806,0.0012270392501277304579
lower_triangle,1401,0.229671968001639470458,0.229575354303233336584,0.000294338525346183384635
lower_triangle,1601,0.357470927498070523143,0.357594511398929171264,0.000482207724010396841709
lower_triangle,1801,0.51167775849171448499,0.511698764798347860427,0.0003468223461039038856
lower_triangle,2001,0.750486984994495287538,0.751377739899908192456,0.00183540967604084686964
lower_triangle,2201,0.925422911488567478955,0.925765630396199412644,0.00138583567886093510582
lower_triangle,2401,1.23949353050556965172,1.23943630140856830835,0.000946497264484026396697
lower_triangle,2601,1.54757110650825779885,1.54712654130416926712,0.00182626836751832309809
lower_triangle,2801,1.95575834400369785726,1.9569053102022735402,0.00549158042805097685451
lower_triangle,3001,2.39255645898811053485,2.39267301689542355447,0.00500929485129041323493
lower_triangle,3201,2.97779782699944917113,2.98302803069818756043,0.026293153057170375736
lower_triangle,3401,3.5465559324948117137,3.55184935529541689903,0.0240612528571381711906
lower_triangle,3601,4.34056475298712030053,4.34570475729997252046,0.0162196193205655161962
lower_triangle,3801,5.37090832099784165621,5.36992941369244380923,0.0633431072984596832409
lower_triangle,4001,6.52874762449937406927,6.53390926869760768625,0.0350295361674540020602
lower_triangle,4201,7.98151064499688800424,7.99363379979622568072,0.135595593413307097252
lower_triangle,4401,9.46976428900961764157,9.48120850309787854826,0.0687004306545709875209
lower_triangle,4601,11.1482694984879344702,11.1330551912978990003,0.128186945087096521023
lower_triangle,4801,13.2610710895096417516,13.2866862703027432957,0.129580804112333330957
