method,n,elapsed_median,elapsed_mean,elapsed_error
openmp_row_parallel_unblocked,1,5.72501448914408683777e-07,1.07179803308099499815e-06,1.27953651323667771948e-06
openmp_row_parallel_unblocked,201,0.000401625482481904327869,0.000420370997744612395763,5.15974692386856755261e-05
openmp_row_parallel_unblocked,401,0.00276825300534255802631,0.00281265450175851574807,7.79897493845705937167e-05
openmp_row_parallel_unblocked,601,0.00977123850316274911165,0.00977757150249090010996,4.52069107027662988739e-05
openmp_row_parallel_unblocked,801,0.0281955935060977935791,0.028223621498909778893,8.05702086229072756036e-05
openmp_row_parallel_unblocked,1001,0.0569188759982353076339,0.0569668351992731886169,0.000180721482093046831871
openmp_row_parallel_unblocked,1201,0.0993417044956004247069,0.0993597201013471931219,6.03353112992129739819e-05
openmp_row_parallel_unblocked,1401,0.157371366993174888194,0.157493060399428952412,0.000358754264999244364565
openmp_row_parallel_unblocked,1601,0.232184484004392288625,0.232288216098095301465,0.000642085835637858201759
openmp_row_parallel_unblocked,1801,0.326732091998565010726,0.326810127496719338147,0.000304970126928445729383
openmp_row_parallel_unblocked,2001,0.446467486995970830321,0.446317076397826917322,0.00158849951359379395685
openmp_row_parallel_unblocked,2201,0.581296561504132114351,0.582776463197660632432,0.00247094425667013272221
openmp_row_parallel_unblocked,2401,0.74855198450677562505,0.749886635402799539563,0.00246860579027206481981
openmp_row_parallel_unblocked,2601,0.945508196513401344419,0.94533272440312432483,0.00155719512284954015278
openmp_row_parallel_unblocked,2801,1.18324131550616584718,1.1847887438052566722,0.00652919481233505370754
openmp_row_parallel_unblocked,3001,1.46337612201750744134,1.46279521510587073863,0.00341973887810576027135
openmp_row_parallel_unblocked,3201,1.80557097849668934941,1.80466311389754996419,0.0295370280282503429314
openmp_row_parallel_unblocked,3401,2.38479534150974359363,2.33627220900671073167,0.0907360029591394445792
openmp_row_parallel_unblocked,3601,3.01256435399409383535,2.95271987899905052899,0.0964819514398272959355
openmp_row_parallel_unblocked,3801,3.74724905448965728283,3.7172860218910499519,0.0901565271358703290705
openmp_row_parallel_unblocked,4001,4.60067841949057765305,4.51003127440053486197,0.166891855745681549905
openmp_row_parallel_unblocked,4201,5.55801436300680506974,5.4295223299995996058,0.226521255574003932409
openmp_row_parallel_unblocked,4401,6.64625271549448370934,6.50619024359621089815,0.200270590821465227505
openmp_row_parallel_unblocked,4601,8.02520832599839195609,7.85570168310368899256,0.313332867382203228424
openmp_row_parallel_unblocked,4801,10.8268861440010368824,10.6544026392977677631,0.609839251023966189003
