method,n,block_size,elapsed_median,elapsed_mean,elapsed_error
openmp_task_dag_blocked,5000,16,128.36251414600002,128.52745495233333,0.4366834928758261
openmp_task_dag_blocked,5000,17,106.78615957700003,106.82142419600002,1.067642669351701
openmp_task_dag_blocked,5000,18,89.60558761900006,89.63602330833332,1.0287855711320186
openmp_task_dag_blocked,5000,19,76.08079958100006,75.8820160636667,0.3829156992492512
openmp_task_dag_blocked,5000,20,64.99468107500002,65.1744074923334,0.3957683899729878
openmp_task_dag_blocked,5000,21,56.02192073600008,56.09774220833325,0.18047286476280114
openmp_task_dag_blocked,5000,22,48.76288995699997,48.66904764900005,0.14510687074414105
openmp_task_dag_blocked,5000,23,42.63448676000007,42.691353644000024,0.32258055482489795
openmp_task_dag_blocked,5000,24,37.64911490899999,39.18391739766662,2.3005462237191154
openmp_task_dag_blocked,5000,25,32.55195837800011,32.51673735866674,0.2153465215431869
openmp_task_dag_blocked,5000,26,29.378515606999823,29.549406519999895,0.253008725492061
openmp_task_dag_blocked,5000,27,25.724171850999937,26.419288506999994,1.141385072335541
openmp_task_dag_blocked,5000,28,23.358788398000343,24.044040319666845,1.0295247788141193
openmp_task_dag_blocked,5000,29,20.858441004999804,20.88220976266636,0.05289770552509753
openmp_task_dag_blocked,5000,30,18.79567638799972,18.860632539666767,0.347510765904955
openmp_task_dag_blocked,5000,31,17.401369104999954,17.576932098666628,0.7796732612444074
openmp_task_dag_blocked,5000,32,16.026643210999737,15.860056510666709,0.27777600756786097
openmp_task_dag_blocked,5000,33,13.802784198999689,13.768686402333211,0.11106739083793174
openmp_task_dag_blocked,5000,34,13.133843823999996,13.122742469999897,0.03917032224941311
openmp_task_dag_blocked,5000,35,11.50721247299998,11.577401832333331,0.14027584060161025
openmp_task_dag_blocked,5000,36,10.823158481000064,10.909816798666725,0.15024238724330335
openmp_task_dag_blocked,5000,37,10.022658685000351,10.090552719000243,0.1315248658177991
openmp_task_dag_blocked,5000,38,9.407106548999765,9.334431198333277,0.22132743045635267
openmp_task_dag_blocked,5000,39,8.57257717099992,8.694406573666734,0.19345668522813275
openmp_task_dag_blocked,5000,40,8.023355054999683,7.943645830666507,0.16775617267801765
openmp_task_dag_blocked,5000,41,7.122184060000109,7.141485984333333,0.03841663076678251
openmp_task_dag_blocked,5000,42,6.848769673999868,6.927822469666656,0.1252272761039991
openmp_task_dag_blocked,5000,43,6.3609506220000185,6.450832311333215,0.16811546574449526
openmp_task_dag_blocked,5000,44,5.926948891000393,5.916095565666637,0.022400736039495897
