method,n,block_size,elapsed_median,elapsed_mean,elapsed_error
openmp_tile_list_parallel,5000,8,5.751134638501753,5.759129201200631,0.0186280935460875
openmp_tile_list_parallel,5000,9,6.466769615499288,6.468313996200232,0.006044659516317521
openmp_tile_list_parallel,5000,10,4.24419088149989,4.2441626676005395,0.006753792883500496
openmp_tile_list_parallel,5000,11,5.1373845460020675,5.137982133699916,0.0031673474830770736
openmp_tile_list_parallel,5000,12,5.313924082500307,5.315834143400207,0.0070674819221957785
openmp_tile_list_parallel,5000,13,5.051736327499384,5.053971542699583,0.005013872226469097
openmp_tile_list_parallel,5000,14,3.6938737545006006,3.6943399501993555,0.004821389377053561
openmp_tile_list_parallel,5000,15,3.4824777499998163,3.483680025900685,0.005499937397002539
openmp_tile_list_parallel,5000,16,3.381422909498724,3.3823787898993034,0.005306478369456166
openmp_tile_list_parallel,5000,17,3.5130872829995496,3.5149526068005796,0.0037626997058810537
openmp_tile_list_parallel,5000,18,3.080882135000138,3.081669734398747,0.0033738587295128616
openmp_tile_list_parallel,5000,19,3.5692825065016223,3.5696884888999194,0.0022920856402068733
openmp_tile_list_parallel,5000,20,3.4209712729989405,3.424444384999879,0.01378601411804036
openmp_tile_list_parallel,5000,21,3.158594891499888,3.158561759798977,0.004031233709833419
openmp_tile_list_parallel,5000,22,2.746042661499814,2.7455054932001075,0.003089134497891099
openmp_tile_list_parallel,5000,23,2.931798528501531,2.932866016600019,0.004521190988422676
openmp_tile_list_parallel,5000,24,2.667516825502389,2.667400429400004,0.002701352571317704
openmp_tile_list_parallel,5000,25,2.5576588675012317,2.5577330793999864,0.0034946055648174567
openmp_tile_list_parallel,5000,26,2.2222708189983678,2.2240839524987677,0.006702276881830698
openmp_tile_list_parallel,5000,27,2.465745853001863,2.465513509100492,0.002667071612455779
openmp_tile_list_parallel,5000,28,2.203065424499073,2.202060254299795,0.004450833886969416
openmp_tile_list_parallel,5000,29,2.260670614499759,2.262260955399688,0.005459472024111234
openmp_tile_list_parallel,5000,30,2.006068968999898,2.00578420890015,0.0028667818315164808
openmp_tile_list_parallel,5000,31,2.166741770499357,2.1668009795994294,0.0037051411972145692
openmp_tile_list_parallel,5000,32,1.7616801005005982,1.761923653499616,0.0028638689450671863
openmp_tile_list_parallel,5000,33,1.9527538985021238,1.9525423935006985,0.0033942218959574443
openmp_tile_list_parallel,5000,34,1.777403589001551,1.7780937199004256,0.0024605777704787787
openmp_tile_list_parallel,5000,35,1.8831554145017435,1.8821838436004328,0.003943459637875436
openmp_tile_list_parallel,5000,36,1.5476819964987953,1.5471788685001229,0.002535104769776836
openmp_tile_list_parallel,5000,37,1.7689899124998192,1.7692711083003814,0.00382701910956347
openmp_tile_list_parallel,5000,38,1.628953890000048,1.6301981132008223,0.004328073158831533
openmp_tile_list_parallel,5000,39,1.7247796235005808,1.724502074900738,0.0027098509995587103
openmp_tile_list_parallel,5000,40,1.3990482139997766,1.3988303222999092,0.0019053951316688696
openmp_tile_list_parallel,5000,41,1.6128730295004061,1.6140110762000404,0.004030051292101859
openmp_tile_list_parallel,5000,42,1.5213487740002165,1.5216623485997842,0.0032971680016904282
openmp_tile_list_parallel,5000,43,1.6090343525011122,1.6109993195997958,0.0051205683757099075
openmp_tile_list_parallel,5000,44,1.3767605334996915,1.3770396558997162,0.004217734556461119
openmp_tile_list_parallel,5000,45,1.5535382784983085,1.5524682504001248,0.005479452011583957
openmp_tile_list_parallel,5000,46,1.4153152710005088,1.4150478170999121,0.004720987285960144
openmp_tile_list_parallel,5000,47,1.4702607304989215,1.4709504679998644,0.004497843516140292
openmp_tile_list_parallel,5000,48,1.3167547775010462,1.3163497914003528,0.004392606510847567
openmp_tile_list_parallel,5000,49,1.4609828955017292,1.459859281800891,0.004744995202445289
openmp_tile_list_parallel,5000,50,1.3484813140021288,1.347436981300416,0.003964893609330138
openmp_tile_list_parallel,5000,51,1.428751977000502,1.426709479800047,0.0063050234468101886
openmp_tile_list_parallel,5000,52,1.5731080655004916,1.573747081500187,0.004198851152435519
openmp_tile_list_parallel,5000,53,1.388313459499841,1.3883113275998766,0.00556076607013725
openmp_tile_list_parallel,5000,54,1.2762150510006904,1.2763155685002858,0.003997713831650147
openmp_tile_list_parallel,5000,55,1.2872441839990643,1.287249625899858,0.0034530600197734285
openmp_tile_list_parallel,5000,56,1.2884313484992163,1.2891595461998804,0.005782912868409805
openmp_tile_list_parallel,5000,57,1.2054828704985994,1.204564838799706,0.0042333621748092375
openmp_tile_list_parallel,5000,58,1.1047409555012564,1.1059697426004278,0.004969113961178576
openmp_tile_list_parallel,5000,59,1.0816972640004678,1.0824316876998636,0.005457259272300851
openmp_tile_list_parallel,5000,60,1.241917999999714,1.2471844384002906,0.015539986113109432
openmp_tile_list_parallel,5000,61,1.0637246915011929,1.0646077921996038,0.005366942983580851
openmp_tile_list_parallel,5000,62,0.9915311184995517,0.9912069661004352,0.0037747834285487827
openmp_tile_list_parallel,5000,63,0.9907382390010753,0.9903603887007193,0.004860048315084685
openmp_tile_list_parallel,5000,64,0.9326399814999603,0.9328505277000658,0.002698648960309491
openmp_tile_list_parallel,5000,65,1.027712328999769,1.0274087255998894,0.004938254376131564
openmp_tile_list_parallel,5000,66,0.9808612350007024,0.9806245783001941,0.006486195207313885
openmp_tile_list_parallel,5000,67,1.0845421084995903,1.0835356639996463,0.005321157248322261
openmp_tile_list_parallel,5000,68,1.151190252499873,1.1528368261995638,0.00775704626912259
openmp_tile_list_parallel,5000,69,1.1245368064992363,1.1237871686997096,0.004665045361590205
openmp_tile_list_parallel,5000,70,1.0874713850007538,1.0872975978007162,0.006723227976774887
openmp_tile_list_parallel,5000,71,1.1475545195007726,1.1465074092000578,0.005810355005666389
openmp_tile_list_parallel,5000,72,1.0935123475010187,1.0929784230000223,0.007186510668733787
openmp_tile_list_parallel,5000,73,1.1232404064994626,1.1250373701997887,0.004780420022948356
openmp_tile_list_parallel,5000,74,1.0743816244994377,1.0754868060001173,0.002683479491037331
openmp_tile_list_parallel,5000,75,1.1100259664999612,1.1104932139995072,0.0042703604826384465
openmp_tile_list_parallel,5000,76,1.1762191420002637,1.1741798914004904,0.008397069056314588
openmp_tile_list_parallel,5000,77,1.0837701150012435,1.0830388760998175,0.004693367716598575
openmp_tile_list_parallel,5000,78,1.0630930845018156,1.0624406250000902,0.003971661110587236
openmp_tile_list_parallel,5000,79,1.1131161884986795,1.1116975945995364,0.005994640727037169
openmp_tile_list_parallel,5000,80,1.1274747899988142,1.1265729103997728,0.00616255966867401
openmp_tile_list_parallel,5000,81,1.0723448040007497,1.072762268599763,0.004240166165425246
openmp_tile_list_parallel,5000,82,1.0313162969996483,1.0322270376000233,0.005331602827393999
openmp_tile_list_parallel,5000,83,1.0813783399989916,1.0798518225998124,0.006054347888884763
openmp_tile_list_parallel,5000,84,1.138022056000409,1.1376352910003333,0.0061205720810258634
openmp_tile_list_parallel,5000,85,1.040272244499647,1.0415817248995154,0.004656856914349978
openmp_tile_list_parallel,5000,86,1.0273693694980464,1.0276530090988671,0.003272655867483689
openmp_tile_list_parallel,5000,87,1.0657040365003922,1.063503166600276,0.00461769723031289
openmp_tile_list_parallel,5000,88,1.0910787559987511,1.0887942109999131,0.006445490092745459
openmp_tile_list_parallel,5000,89,1.0325322565022361,1.0347689325000828,0.005168036200163076
openmp_tile_list_parallel,5000,90,0.9975719424983251,0.9973187489991687,0.0023732373729892843
openmp_tile_list_parallel,5000,91,1.0377027750018897,1.0366188623003836,0.005335868962584145
openmp_tile_list_parallel,5000,92,1.0894387854987144,1.0875845904993184,0.00484040289342088
openmp_tile_list_parallel,5000,93,1.0243448189976334,1.023939134599641,0.0036830398258345764
openmp_tile_list_parallel,5000,94,1.0039321285021288,1.0037956180007312,0.0032152602076221037
openmp_tile_list_parallel,5000,95,1.0332870734982862,1.032513150298837,0.0045129771547488574
openmp_tile_list_parallel,5000,96,1.0598033179994673,1.0610108724002203,0.006570899069767089
openmp_tile_list_parallel,5000,97,1.010315408499082,1.0109194533004484,0.0037922633370104293
openmp_tile_list_parallel,5000,98,0.9893588310005723,0.9895606811005564,0.0038734349551267687
openmp_tile_list_parallel,5000,99,1.022691427000609,1.0217075200998806,0.005743383090528059
openmp_tile_list_parallel,5000,100,1.0553919055000733,1.0553215804000502,0.005568533467382769
openmp_tile_list_parallel,5000,101,1.0071003490011208,1.0056808557001204,0.004424456494013542
openmp_tile_list_parallel,5000,102,0.9829472754991002,0.9826029937998101,0.003929984750153595
openmp_tile_list_parallel,5000,103,1.0141996299989842,1.0143827581996447,0.004942677547116535
openmp_tile_list_parallel,5000,104,1.0422404960008862,1.042654692400538,0.005449488755950103
openmp_tile_list_parallel,5000,105,0.9967117695014168,0.9969270775000041,0.0059234387617216324
openmp_tile_list_parallel,5000,106,0.9815126244993735,0.982651643099598,0.004771718825204839
openmp_tile_list_parallel,5000,107,1.0061549035017379,1.0054678131004038,0.006257791209220253
openmp_tile_list_parallel,5000,108,1.0461418765007693,1.046538941300605,0.0038269791680272175
openmp_tile_list_parallel,5000,109,0.99851152500014,0.9984504361003929,0.0038561764008939983
openmp_tile_list_parallel,5000,110,0.9808065524994162,0.9824661544000264,0.0034575489023843096
openmp_tile_list_parallel,5000,111,1.0083770785004162,1.0080255714005033,0.0040534776023024785
openmp_tile_list_parallel,5000,112,1.0308564765018673,1.031398721399455,0.0034966812967616983
openmp_tile_list_parallel,5000,113,1.01327790850155,1.0137353430003713,0.0028858109865769043
openmp_tile_list_parallel,5000,114,0.9794768134997865,0.9784120072003132,0.0031837908713213095
openmp_tile_list_parallel,5000,115,1.0135269750026055,1.0130764978002844,0.0025517477559942824
openmp_tile_list_parallel,5000,116,1.0406114974994125,1.0410677333999048,0.004846818586446199
openmp_tile_list_parallel,5000,117,1.005505422999704,1.0060381100996891,0.004095069396397679
openmp_tile_list_parallel,5000,118,0.9964490380007192,0.9973732010992535,0.0028137416161384443
openmp_tile_list_parallel,5000,119,1.0179386510008044,1.018385791599576,0.003625110259648034
openmp_tile_list_parallel,5000,120,1.0369063504986116,1.0372526262995962,0.005265958119754035
openmp_tile_list_parallel,5000,121,1.0160074039977187,1.0149076995003268,0.003570629035717802
openmp_tile_list_parallel,5000,122,0.9899364430002606,0.9898861609002779,0.003481292536304972
openmp_tile_list_parallel,5000,123,1.0353221030018176,1.0345065990004514,0.0037017729112019835
openmp_tile_list_parallel,5000,124,1.0542224134987919,1.055281342699891,0.006838862487212971
openmp_tile_list_parallel,5000,125,1.0243009724999865,1.0246938921995024,0.0025421522142055992
openmp_tile_list_parallel,5000,126,1.0137006000004476,1.013396241999726,0.0033431691783212428
openmp_tile_list_parallel,5000,127,1.040716732000874,1.042703206999431,0.004533085792403141
openmp_tile_list_parallel,5000,128,1.0590943685001548,1.0604741979004757,0.005042226177611206
openmp_tile_list_parallel,5000,129,1.0450295934988387,1.0455811845993594,0.001822777137601237
openmp_tile_list_parallel,5000,130,1.0297983204982302,1.0294283970994003,0.0025085857803664405
openmp_tile_list_parallel,5000,131,1.0589158820002922,1.0587952139001573,0.002927361618857781
openmp_tile_list_parallel,5000,132,1.0693297580000944,1.069331419000082,0.0024648727352106314
openmp_tile_list_parallel,5000,133,1.0637378060000628,1.0639407202001165,0.0039460469248470366
openmp_tile_list_parallel,5000,134,1.043978583498756,1.0437585228999524,0.0038676171542881294
openmp_tile_list_parallel,5000,135,1.074831299500147,1.0742249427996284,0.0034975531127072862
openmp_tile_list_parallel,5000,136,1.0830755849983689,1.0840127336992738,0.005668005782740957
openmp_tile_list_parallel,5000,137,1.0855927519987745,1.085577305300103,0.002630542337320932
openmp_tile_list_parallel,5000,138,1.0684288850006851,1.0679169866001756,0.0039029464174825837
openmp_tile_list_parallel,5000,139,1.0934244174986816,1.0948014395995416,0.0058094795528597625
openmp_tile_list_parallel,5000,140,1.1026617360003,1.1024940583003624,0.00433265315723599
openmp_tile_list_parallel,5000,141,1.1022471815012975,1.1033610358997976,0.004120301066932763
openmp_tile_list_parallel,5000,142,1.0855011160001595,1.0859266319002927,0.0027852001148137057
openmp_tile_list_parallel,5000,143,1.1024319650005054,1.10281652489939,0.00436844084716274
openmp_tile_list_parallel,5000,144,1.1161120974975347,1.117125515500811,0.003990515332898758
openmp_tile_list_parallel,5000,145,1.1227236419999826,1.1223739313001715,0.0037498889245925118
openmp_tile_list_parallel,5000,146,1.109875865999129,1.10977843539913,0.00313023449030734
openmp_tile_list_parallel,5000,147,1.1299593184994592,1.12763640689991,0.004786810888550261
openmp_tile_list_parallel,5000,148,1.1326134619994264,1.1321910512004252,0.00364059828426092
openmp_tile_list_parallel,5000,149,1.133061082000495,1.1327852297003118,0.0029996107020490415
openmp_tile_list_parallel,5000,150,1.125187558000107,1.1247823337998852,0.003905016437321976
openmp_tile_list_parallel,5000,151,1.154058852000162,1.1542744524995214,0.004351113479021879
openmp_tile_list_parallel,5000,152,1.1501016264992359,1.1526222006006719,0.006795493772480416
openmp_tile_list_parallel,5000,153,1.1452311919983913,1.1442215764000139,0.003943925832541979
openmp_tile_list_parallel,5000,154,1.1339210879996244,1.1324387040993316,0.005081369024240634
openmp_tile_list_parallel,5000,155,1.1632090780003637,1.1636305840995191,0.0044169844952752215
openmp_tile_list_parallel,5000,156,1.1736947184999735,1.1732722262000608,0.007668622475816116
openmp_tile_list_parallel,5000,157,1.1587614079999184,1.1601682928991068,0.004844823887559142
openmp_tile_list_parallel,5000,158,1.15448699999979,1.153349692699703,0.004330257243360491
openmp_tile_list_parallel,5000,159,1.1817095000005793,1.1828826613997079,0.003781063677072315
openmp_tile_list_parallel,5000,160,1.1930379125005857,1.1933273734997782,0.004211715444597136
openmp_tile_list_parallel,5000,161,1.1836443764987052,1.182407283399516,0.006480889473346858
openmp_tile_list_parallel,5000,162,1.177042909001102,1.176447602501139,0.004670636807700777
openmp_tile_list_parallel,5000,163,1.1932676255000843,1.1908027798999683,0.004787049093775028
openmp_tile_list_parallel,5000,164,1.2040605355014122,1.2050012573996356,0.006032909624253445
openmp_tile_list_parallel,5000,165,1.20976100900225,1.2096513438998955,0.003926274793260645
openmp_tile_list_parallel,5000,166,1.1917801265026355,1.1912284286008799,0.00460648666142577
openmp_tile_list_parallel,5000,167,1.211674281001251,1.2122006093009987,0.004500361685578696
openmp_tile_list_parallel,5000,168,1.2253702084999532,1.2253562801000952,0.00756944272326895
openmp_tile_list_parallel,5000,169,1.2271090770009323,1.2270125280992943,0.005632268640595647
openmp_tile_list_parallel,5000,170,1.2083443145002093,1.2092046832000052,0.005579148404171579
openmp_tile_list_parallel,5000,171,1.2278171935013233,1.2254487910005991,0.006572047198991847
openmp_tile_list_parallel,5000,172,1.2519046104989684,1.2492826444005913,0.005088773333680444
openmp_tile_list_parallel,5000,173,1.2422478470016358,1.2436453437996533,0.005772628535428355
openmp_tile_list_parallel,5000,174,1.2395573739995598,1.239022180599204,0.004174901199794436
openmp_tile_list_parallel,5000,175,1.2467973835009616,1.2486556257998018,0.004711435986045152
openmp_tile_list_parallel,5000,176,1.2684460035015945,1.2680600828003663,0.007064072105924261
openmp_tile_list_parallel,5000,177,1.270404454000527,1.2683760293999513,0.006828092065293781
openmp_tile_list_parallel,5000,178,1.248993225999584,1.2491687169997021,0.006431297881540855
openmp_tile_list_parallel,5000,179,1.2670163109996793,1.2667226677000145,0.00561443149297816
openmp_tile_list_parallel,5000,180,1.2817708950005908,1.2830599814999002,0.006948618205881126
openmp_tile_list_parallel,5000,181,1.2907080460008729,1.2902360745003534,0.003972222962585696
openmp_tile_list_parallel,5000,182,1.2700513359977776,1.269395608499326,0.004811608743296733
openmp_tile_list_parallel,5000,183,1.2944420950007043,1.29479857570077,0.004464294457426982
openmp_tile_list_parallel,5000,184,1.3083870244990976,1.3077067820999217,0.00447783265508143
openmp_tile_list_parallel,5000,185,1.3039477510010329,1.3052938337998057,0.004431871190604567
openmp_tile_list_parallel,5000,186,1.2953906865004683,1.295622932200422,0.0038810420031544987
openmp_tile_list_parallel,5000,187,1.3117290739992313,1.3128897950991814,0.006283572874341622
openmp_tile_list_parallel,5000,188,1.3211251360007736,1.3201360079998268,0.006546646420458898
openmp_tile_list_parallel,5000,189,1.326832236500195,1.3249730102004833,0.0047841053135348754
openmp_tile_list_parallel,5000,190,1.315861852501257,1.3148427197000274,0.005819988511683475
openmp_tile_list_parallel,5000,191,1.3396790214992507,1.3398734103997412,0.006008354218005286
openmp_tile_list_parallel,5000,192,1.347193542500463,1.3488031458997285,0.005178960294224438
openmp_tile_list_parallel,5000,193,1.347965586999635,1.3492354109992448,0.00600459616393025
openmp_tile_list_parallel,5000,194,1.336371732999396,1.3374849559004358,0.006153736772992374
openmp_tile_list_parallel,5000,195,1.3668666510002367,1.3680108571006713,0.0068117516034577365
openmp_tile_list_parallel,5000,196,1.368179846998828,1.367207287099518,0.0036968455301507512
openmp_tile_list_parallel,5000,197,1.3722963054970023,1.3708079181000357,0.004659440942864827
openmp_tile_list_parallel,5000,198,1.3621480385008908,1.3614266747001238,0.007172391061324814
openmp_tile_list_parallel,5000,199,1.3827503954998974,1.3846128062003118,0.006409919578017494
openmp_tile_list_parallel,5000,200,1.3846350815001642,1.3872575781995693,0.008863637681172562
