optimisation,block_size,elapsed_median,elapsed_mean,elapsed_std,speedup_median,speedup_mean,speedup_std,relative_difference_median,relative_difference_mean
blocked_vectorised,16,0.2858078750432469,0.2834918886849967,0.00471690205220677,14.89939351518599,14.917701880567725,0.3673686201765454,0.0,0.0
blocked_vectorised,24,0.3052275420050137,0.3018348196637817,0.006425311080105784,13.95144085633823,14.009623361991403,0.14348232549633277,1.3168199204709812e-14,1.3168199204709812e-14
blocked_vectorised,32,0.3172307080239989,0.3257557916804217,0.025258422817902474,13.40566403056594,13.036723974698242,1.1168790837294793,0.0,0.0
blocked_vectorised,48,0.3516250829561614,0.35911252731845406,0.01430363551444719,11.86744891447375,11.7838685132079,0.4111732545111524,0.0,0.0
blocked_vectorised,64,0.3637007090146653,0.36872355568145093,0.011907452117526475,11.47342472973177,11.47355340555003,0.3502281378743465,0.0,0.0
cache_blocked,16,0.3322160840034485,0.3338862780171136,0.003247604128917656,12.81649530209073,12.664649874503304,0.26435578811246946,0.0,0.0
cache_blocked,24,0.3762267919955775,0.38136223633773625,0.009755979841121868,11.31860912249572,11.093387893774311,0.402663310775004,1.3168199204709812e-14,1.3168199204709812e-14
cache_blocked,32,0.4155642910045572,0.41594352734197554,0.000796661127199502,10.23739340671876,10.164966914832853,0.13401522760988377,0.0,0.0
cache_blocked,48,0.4975744999828748,0.501908055661867,0.009807933131456174,8.42985920305218,8.425131848690357,0.12413664866596086,0.0,0.0
cache_blocked,64,0.5882525419583544,0.583470513985958,0.013525375465783201,7.239006542720412,7.249683407799537,0.22960690978771367,0.0,0.0
