method,n,elapsed_median,elapsed_mean,elapsed_error
openmp_tile_list_parallel,1,2.5533005100442097e-05,4.908580158371164e-05,7.437541617754106e-05
openmp_tile_list_parallel,100,9.189899719781863e-05,0.00011035519855792178,7.013030168193567e-05
openmp_tile_list_parallel,500,0.0107732235010189,0.01061519309878344,0.0003040410674929789
openmp_tile_list_parallel,1000,0.0486783170017588,0.049138947499159216,0.001295387334488663
openmp_tile_list_parallel,2000,0.20648952600095072,0.20579818819969656,0.0033369622058151025
openmp_tile_list_parallel,5000,1.8108046730000067,1.8108046730000067,
openmp_tile_list_parallel,10000,6.980313077001483,6.4307941921797465,1.8445757316900944
openmp_tile_list_parallel,20000,38.235649955999634,38.703594975975925,1.1385605413088016
openmp_tile_list_parallel,30000,123.72641925700007,123.72641925700007,
openmp_tile_list_parallel,50000,538.9488921089996,538.9878722732298,0.5625443494613992
openmp_tile_list_parallel,60000,773.456936779,773.456936779,
openmp_tile_list_parallel,80000,1999.8715479819948,1999.8715479819948,
openmp_tile_list_parallel,100000,3833.1909347579926,3833.1909347579926,
