method,n,elapsed_median,elapsed_mean,elapsed_error
openmp_row_parallel_unblocked,1,1.8411505152471364e-05,0.0016255138012638756,0.005081116496137774
openmp_row_parallel_unblocked,100,0.00132860099620295,0.00310937829999596,0.005623005511317661
openmp_row_parallel_unblocked,500,0.01095037849881915,0.0141451362978841,0.01010833275159746
openmp_row_parallel_unblocked,1000,0.0322638894976989,0.053242020400648425,0.0665829628549478
openmp_row_parallel_unblocked,2000,0.13430984599835935,0.15919227599952132,0.07893926124184794
openmp_row_parallel_unblocked,5000,1.624924403999998,1.624924403999998,
openmp_row_parallel_unblocked,10000,16.65469336800743,16.697478494909692,0.12344432812616644
openmp_row_parallel_unblocked,20000,164.39058780000005,164.75757404296533,1.0965862191376077
openmp_row_parallel_unblocked,30000,600.1143629979997,600.1143629979997,
openmp_row_parallel_unblocked,60000,4877.461569000003,4877.461569000003,
